Dataset,ISO8601_Datetime,Latitude_[degree_north],Longitude_[degree_east],Temperature_[cel],CTD_Temperature_WOCE_Flag,CTD_Pressure_[dbar],Depth_From_Pressure_[meters_below_surface],Sample_Depth_[meters_below_surface],Combined_Depth_[meters_below_surface],Delta_O18_[permille],Delta_O18_WOCE_Flag_Translated,Delta_O18_WOCE_Flag_Original,O18_Standard,Barium,Barium_WOCE_Flag,Barium_Units,CTD_Salinity_[dimensionless],CTD_Salinity_WOCE_Flag,Bottle_Salinity_[dimensionless],Bottle_Salinity_WOCE_Flag,Cruise_ID,Station_ID_Name,Site_Number_Name,Sample_ID,Cast_Number,Bottle_Number,Event,Rosette_Position,Platform,BIOPOLE,Freshwater,Freshwater_Source,Land_Based
arct_carbn,2007-08-04T07:26:00,71.465,-151.7977,-0.551,,39.7,39.29096372,,39.29096372,-2.11,2,2,VSMOW,,,,31.918,2,31.976,2,  IOSCollectio,19014,,4,1,4,,,,False,False,,False
arct_carbn,2007-08-04T07:26:00,71.465,-151.7977,0.326,,52.6,52.05642347,,52.05642347,-1.79,2,2,VSMOW,,,,32.374,2,32.345,2,  IOSCollectio,19014,,6,1,6,,,,False,False,,False
arct_carbn,2007-08-04T07:26:00,71.465,-151.7977,-0.845,,92.7,91.73310335,,91.73310335,-1.53,2,2,VSMOW,,,,32.611,2,32.601,2,  IOSCollectio,19014,,9,1,9,,,,False,False,,False
arct_carbn,2007-08-04T07:26:00,71.465,-151.7977,-1.164,,132.1,130.7096663,,130.7096663,-1.64,2,2,VSMOW,,,,32.894,2,32.9,2,  IOSCollectio,19014,,10,1,10,,,,False,False,,False
arct_carbn,2007-08-04T07:26:00,71.465,-151.7977,-1.284,,156.5,154.8437096,,154.8437096,-1.52,2,2,VSMOW,,,,33.108,2,33.12,2,  IOSCollectio,19014,,13,1,13,,,,False,False,,False
arct_carbn,2007-08-04T07:26:00,71.465,-151.7977,-1.233,,180.7,178.7771199,,178.7771199,-1.16,2,2,VSMOW,,,,33.56,2,33.515,2,  IOSCollectio,19014,,14,1,14,,,,False,False,,False
arct_carbn,2007-08-04T07:26:00,71.465,-151.7977,-0.895,,191,188.9628046,,188.9628046,-0.75,2,2,VSMOW,,,,33.953,2,33.893,2,  IOSCollectio,19014,,15,1,15,,,,False,False,,False
arct_carbn,2007-08-04T07:26:00,71.465,-151.7977,-0.651,,198.2,196.0825938,,196.0825938,-0.51,2,2,VSMOW,,,,34.146,2,34.122,2,  IOSCollectio,19014,,16,1,16,,,,False,False,,False
arct_carbn,2007-08-04T07:26:00,71.465,-151.7977,0.242,,231.2,228.7117932,,228.7117932,0.01,2,2,VSMOW,,,,34.637,2,34.635,2,  IOSCollectio,19014,,18,1,18,,,,False,False,,False
arct_carbn,2007-08-04T10:18:00,71.502,-151.6568,2.193,,5.1,5.047867279,,5.047867279,-3.12,2,2,VSMOW,,,,29.293,2,29.286,2,  IOSCollectio,19015,,1,1,1,,,,False,False,,False
arct_carbn,2007-08-04T10:18:00,71.502,-151.6568,-1.139,,21.9,21.67525197,,21.67525197,-2.84,2,2,VSMOW,,,,31.023,2,31.094,2,  IOSCollectio,19015,,4,1,4,,,,False,False,,False
arct_carbn,2007-08-04T10:18:00,71.502,-151.6568,-1.289,,33.9,33.55112525,,33.55112525,-2.51,2,2,VSMOW,,,,31.557,2,31.598,2,  IOSCollectio,19015,,5,1,5,,,,False,False,,False
arct_carbn,2007-08-04T10:18:00,71.502,-151.6568,0.078,,37.8,37.41063518,,37.41063518,-2.12,2,2,VSMOW,,,,31.765,2,31.755,2,  IOSCollectio,19015,,6,1,6,,,,False,False,,False
arct_carbn,2007-08-04T10:18:00,71.502,-151.6568,-0.514,,86.7,85.79675686,,85.79675686,-1.67,2,2,VSMOW,,,,32.617,2,32.61,2,  IOSCollectio,19015,,8,1,8,,,,False,False,,False
arct_carbn,2007-08-04T10:18:00,71.502,-151.6568,-1.202,,128.9,127.5440718,,127.5440718,-1.68,2,2,VSMOW,,,,32.952,2,32.942,2,  IOSCollectio,19015,,9,1,9,,,,False,False,,False
arct_carbn,2007-08-04T10:18:00,71.502,-151.6568,-1.424,,147.3,145.7440228,,145.7440228,-1.58,2,2,VSMOW,,,,33.164,2,33.15,2,  IOSCollectio,19015,,10,1,10,,,,False,False,,False
arct_carbn,2007-08-04T10:18:00,71.502,-151.6568,-1.035,,182.4,180.4579156,,180.4579156,-0.87,2,2,VSMOW,,,,33.816,2,33.794,2,  IOSCollectio,19015,,12,1,12,,,,False,False,,False
arct_carbn,2007-08-04T10:18:00,71.502,-151.6568,-0.724,,194.7,192.6212194,,192.6212194,-0.68,2,2,VSMOW,,,,34.114,2,34.085,2,  IOSCollectio,19015,,13,1,13,,,,False,False,,False
arct_carbn,2007-08-04T10:18:00,71.502,-151.6568,-0.086,,211.9,209.6288549,,209.6288549,-0.14,2,2,VSMOW,,,,34.492,2,34.478,2,  IOSCollectio,19015,,14,1,14,,,,False,False,,False
arct_carbn,2007-08-04T10:18:00,71.502,-151.6568,0.075,,813.1,803.2226675,,803.2226675,0.22,2,2,VSMOW,,,,34.874,2,34.874,2,  IOSCollectio,19015,,22,1,22,,,,False,False,,False
arct_carbn,2007-08-04T13:10:00,71.657,-151.2323,1.896,,6.5,6.433479205,,6.433479205,-3.34,2,2,VSMOW,,,,28.617,2,29.372,3,  IOSCollectio,19016,,1,1,1,,,,False,False,,False
arct_carbn,2007-08-04T13:10:00,71.657,-151.2323,-0.932,,22.2,21.97196849,,21.97196849,-2.96,2,2,VSMOW,,,,30.384,2,30.743,2,  IOSCollectio,19016,,2,1,2,,,,False,False,,False
arct_carbn,2007-08-04T13:10:00,71.657,-151.2323,-1.341,,53.5,52.94644328,,52.94644328,-2.16,2,2,VSMOW,,,,31.833,2,32.076,2,  IOSCollectio,19016,,3,1,3,,,,False,False,,False
arct_carbn,2007-08-04T13:10:00,71.657,-151.2323,-1.151,,69.6,68.87716927,,68.87716927,-1.8,2,2,VSMOW,,,,32.37,2,32.536,2,  IOSCollectio,19016,,4,1,4,,,,False,False,,False
arct_carbn,2007-08-04T13:10:00,71.657,-151.2323,-1.522,,109,107.8576783,,107.8576783,-1.69,2,2,VSMOW,,,,32.93,2,32.942,2,  IOSCollectio,19016,,6,1,6,,,,False,False,,False
arct_carbn,2007-08-04T13:10:00,71.657,-151.2323,-1.419,,125.1,123.7841211,,123.7841211,-1.56,2,2,VSMOW,,,,33.137,2,33.13,2,  IOSCollectio,19016,,7,1,7,,,,False,False,,False
arct_carbn,2007-08-04T13:10:00,71.657,-151.2323,-1.368,,146.5,144.9515091,,144.9515091,-1.34,2,2,VSMOW,,,,33.439,2,33.401,2,  IOSCollectio,19016,,8,1,8,,,,False,False,,False
arct_carbn,2007-08-04T13:10:00,71.657,-151.2323,-0.671,,174,172.1493748,,172.1493748,-0.65,2,2,VSMOW,,,,34.13,2,34.041,2,  IOSCollectio,19016,,10,1,10,,,,False,False,,False
arct_carbn,2007-08-04T13:10:00,71.657,-151.2323,-0.176,,201,198.8492162,,198.8492162,-0.18,2,2,VSMOW,,,,34.459,2,34.437,2,  IOSCollectio,19016,,11,1,11,,,,False,False,,False
arct_carbn,2007-08-04T13:10:00,71.657,-151.2323,0.223,,231.4,228.9070923,,228.9070923,0.01,2,2,VSMOW,,,,34.626,2,34.612,2,  IOSCollectio,19016,,12,1,12,,,,False,False,,False
arct_carbn,2007-08-04T13:10:00,71.657,-151.2323,0.033,,1015,1002.17809,,1002.17809,0.26,2,2,VSMOW,,,,34.878,2,34.876,2,  IOSCollectio,19016,,21,1,21,,,,False,False,,False
arct_carbn,2007-08-04T19:49:00,71.984,-150.307,2.865,,4.9,4.849785495,,4.849785495,-3.28,2,2,VSMOW,,,,29.633,2,29.751,2,  IOSCollectio,19018,,1,1,1,,,,False,False,,False
arct_carbn,2007-08-04T19:49:00,71.984,-150.307,0.133,,21,20.78398265,,20.78398265,-3.14,2,2,VSMOW,,,,30.517,2,30.589,2,  IOSCollectio,19018,,2,1,2,,,,False,False,,False
arct_carbn,2007-08-04T19:49:00,71.984,-150.307,-1.393,,52.6,52.05493637,,52.05493637,-2.48,2,2,VSMOW,,,,31.819,2,31.874,2,  IOSCollectio,19018,,3,1,3,,,,False,False,,False
arct_carbn,2007-08-04T19:49:00,71.984,-150.307,-1.465,,68.8,68.08438982,,68.08438982,-2.04,2,2,VSMOW,,,,32.372,2,32.492,2,  IOSCollectio,19018,,4,1,4,,,,False,False,,False
arct_carbn,2007-08-04T19:49:00,71.984,-150.307,-1.507,,83,82.13386314,,82.13386314,-1.84,2,2,VSMOW,,,,32.677,2,32.689,2,  IOSCollectio,19018,,5,1,5,,,,False,False,,False
arct_carbn,2007-08-04T19:49:00,71.984,-150.307,-1.511,,115.8,114.582473,,114.582473,-1.65,2,2,VSMOW,,,,32.993,2,33.015,2,  IOSCollectio,19018,,6,1,6,,,,False,False,,False
arct_carbn,2007-08-04T19:49:00,71.984,-150.307,-1.488,,129.2,127.8374345,,127.8374345,-1.58,2,2,VSMOW,,,,33.154,2,33.142,2,  IOSCollectio,19018,,7,1,7,,,,False,False,,False
arct_carbn,2007-08-04T19:49:00,71.984,-150.307,-1.343,,149.8,148.2127884,,148.2127884,-1.23,2,2,VSMOW,,,,33.459,2,33.458,2,  IOSCollectio,19018,,8,1,8,,,,False,False,,False
arct_carbn,2007-08-04T19:49:00,71.984,-150.307,-1.1,,169.1,167.3004768,,167.3004768,-0.88,2,2,VSMOW,,,,33.841,2,33.834,2,  IOSCollectio,19018,,9,1,9,,,,False,False,,False
arct_carbn,2007-08-04T19:49:00,71.984,-150.307,-0.768,,182.7,180.7497988,,180.7497988,-0.62,2,2,VSMOW,,,,34.115,2,34.047,2,  IOSCollectio,19018,,10,1,10,,,,False,False,,False
arct_carbn,2007-08-04T19:49:00,71.984,-150.307,-0.285,,211.4,209.1289233,,209.1289233,-0.26,2,2,VSMOW,,,,34.429,2,34.417,2,  IOSCollectio,19018,,11,1,11,,,,False,False,,False
arct_carbn,2007-08-04T19:49:00,71.984,-150.307,-0.008,,1015.1,1002.258631,,1002.258631,0.23,2,2,VSMOW,,,,34.88,2,34.88,2,  IOSCollectio,19018,,19,1,19,,,,False,False,,False
arct_carbn,2007-08-27T21:44:00,71.834,-131.8357,-0.235,,5.9,5.839571254,,5.839571254,-3.2,2,2,VSMOW,,,,26.74,2,27.652,2,  IOSCollectio,19019,,1,1,1,,,,False,False,,False
arct_carbn,2007-08-27T21:44:00,71.834,-131.8357,-0.829,,20.8,20.58621844,,20.58621844,-3.18,2,2,VSMOW,,,,29.366,2,29.355,2,  IOSCollectio,19019,,2,1,2,,,,False,False,,False
arct_carbn,2007-08-27T21:44:00,71.834,-131.8357,-1.131,,39.6,39.19120472,,39.19120472,-2.84,2,2,VSMOW,,,,30.47,2,30.564,2,  IOSCollectio,19019,,3,1,3,,,,False,False,,False
arct_carbn,2007-08-27T21:44:00,71.834,-131.8357,-0.81,,55.2,54.62809664,,54.62809664,-2.05,2,2,VSMOW,,,,31.384,2,31.483,2,  IOSCollectio,19019,,4,1,4,,,,False,False,,False
arct_carbn,2007-08-27T21:44:00,71.834,-131.8357,-1.245,,91.9,90.93977041,,90.93977041,-1.6,2,2,VSMOW,,,,32.342,2,32.365,2,  IOSCollectio,19019,,6,1,6,,,,False,False,,False
arct_carbn,2007-08-27T21:44:00,71.834,-131.8357,-1.35,,113.5,112.3082004,,112.3082004,-1.55,2,2,VSMOW,,,,32.672,2,32.678,2,  IOSCollectio,19019,,7,1,7,,,,False,False,,False
arct_carbn,2007-08-27T21:44:00,71.834,-131.8357,-1.504,,136.1,134.6635173,,134.6635173,-1.52,2,2,VSMOW,,,,32.967,2,32.953,2,  IOSCollectio,19019,,8,1,8,,,,False,False,,False
arct_carbn,2007-08-27T21:44:00,71.834,-131.8357,-1.467,,149.4,147.8183796,,147.8183796,-1.42,2,2,VSMOW,,,,33.161,2,33.147,2,  IOSCollectio,19019,,9,1,9,,,,False,False,,False
arct_carbn,2007-08-27T21:44:00,71.834,-131.8357,-1.247,,170.1,168.290805,,168.290805,-1.23,2,2,VSMOW,,,,33.584,2,33.563,2,  IOSCollectio,19019,,10,1,10,,,,False,False,,False
arct_carbn,2007-08-27T21:44:00,71.834,-131.8357,-0.735,,200,197.8584696,,197.8584696,-0.54,2,2,VSMOW,,,,34.107,2,34.086,2,  IOSCollectio,19019,,11,1,11,,,,False,False,,False
arct_carbn,2007-08-27T21:44:00,71.834,-131.8357,-0.278,,235.7,233.1560744,,233.1560744,-0.2,2,2,VSMOW,,,,34.451,2,34.45,2,  IOSCollectio,19019,,12,1,12,,,,False,False,,False
arct_carbn,2007-08-27T21:44:00,71.834,-131.8357,-0.013,,1014.7,1001.872846,,1001.872846,0.22,2,2,VSMOW,,,,34.885,2,34.887,2,  IOSCollectio,19019,,23,1,23,,,,False,False,,False
arct_carbn,2007-08-11T19:34:00,78.329,-154.0115,-0.968,,5.5,5.442051052,,5.442051052,-3.19,2,2,VSMOW,,,,27.621,2,27.798,2,  IOSCollectio,19021,,1,1,1,,,,False,False,,False
arct_carbn,2007-08-11T19:34:00,78.329,-154.0115,-1.113,,42.4,41.94950923,,41.94950923,-2.42,2,2,VSMOW,,,,30.394,2,30.518,2,  IOSCollectio,19021,,2,1,2,,,,False,False,,False
arct_carbn,2007-08-11T19:34:00,78.329,-154.0115,-0.867,,58.1,57.48051088,,57.48051088,-1.9,2,2,VSMOW,,,,31.558,2,31.522,2,  IOSCollectio,19021,,3,1,3,,,,False,False,,False
arct_carbn,2007-08-11T19:34:00,78.329,-154.0115,-1.313,,75.6,74.79074358,,74.79074358,-1.58,2,2,VSMOW,,,,32.068,2,32.093,2,  IOSCollectio,19021,,4,1,4,,,,False,False,,False
arct_carbn,2007-08-11T19:34:00,78.329,-154.0115,-1.422,,98.8,97.7369032,,97.7369032,-1.49,2,2,VSMOW,,,,32.336,2,32.332,2,  IOSCollectio,19021,,5,1,5,,,,False,False,,False
arct_carbn,2007-08-11T19:34:00,78.329,-154.0115,-1.382,,122.8,121.4715964,,121.4715964,-1.49,2,2,VSMOW,,,,32.652,2,32.653,2,  IOSCollectio,19021,,6,1,6,,,,False,False,,False
arct_carbn,2007-08-11T19:34:00,78.329,-154.0115,-1.431,,144,142.4349485,,142.4349485,-1.38,2,2,VSMOW,,,,32.981,2,32.984,2,  IOSCollectio,19021,,7,1,7,,,,False,False,,False
arct_carbn,2007-08-11T19:34:00,78.329,-154.0115,-1.404,,154.7,153.0146918,,153.0146918,-1.27,2,2,VSMOW,,,,33.178,2,33.157,2,  IOSCollectio,19021,,8,1,8,,,,False,False,,False
arct_carbn,2007-08-11T19:34:00,78.329,-154.0115,-1.314,,163,161.2210315,,161.2210315,-1.19,2,2,VSMOW,,,,33.438,2,33.412,2,  IOSCollectio,19021,,9,1,9,,,,False,False,,False
arct_carbn,2007-08-11T19:34:00,78.329,-154.0115,-1.192,,173.3,171.4043444,,171.4043444,-0.92,2,2,VSMOW,,,,33.806,2,33.767,2,  IOSCollectio,19021,,10,1,10,,,,False,False,,False
arct_carbn,2007-08-11T19:34:00,78.329,-154.0115,-1.086,,184.9,182.8723228,,182.8723228,-0.48,2,2,VSMOW,,,,34.082,2,34.059,2,  IOSCollectio,19021,,11,1,11,,,,False,False,,False
arct_carbn,2007-08-11T19:34:00,78.329,-154.0115,0.362,,703.4,694.8180009,,694.8180009,0.16,2,2,VSMOW,,,,34.86,2,34.862,2,  IOSCollectio,19021,,21,1,21,,,,False,False,,False
arct_carbn,2007-08-11T13:46:00,78.351,-153.4695,-1.066,,7.4,7.321992654,,7.321992654,-3.22,2,2,VSMOW,,,,27.107,2,27.09,2,  IOSCollectio,19023,,1,1,1,,,,False,False,,False
arct_carbn,2007-08-11T13:46:00,78.351,-153.4695,-1.19,,22.9,22.65774637,,22.65774637,-2.84,2,2,VSMOW,,,,28.979,2,29.181,2,  IOSCollectio,19023,,2,1,2,,,,False,False,,False
arct_carbn,2007-08-11T13:46:00,78.351,-153.4695,-1.157,,48,47.48932701,,47.48932701,-2.37,2,2,VSMOW,,,,30.543,2,30.726,2,  IOSCollectio,19023,,3,1,3,,,,False,False,,False
arct_carbn,2007-08-11T13:46:00,78.351,-153.4695,-1.02,,65.1,64.40472833,,64.40472833,-1.65,2,2,VSMOW,,,,31.834,2,31.946,2,  IOSCollectio,19023,,4,1,4,,,,False,False,,False
arct_carbn,2007-08-11T13:46:00,78.351,-153.4695,-1.489,,99.9,98.82472407,,98.82472407,-1.42,2,2,VSMOW,,,,32.374,2,32.373,2,  IOSCollectio,19023,,5,1,5,,,,False,False,,False
arct_carbn,2007-08-11T13:46:00,78.351,-153.4695,-1.388,,126.8,125.4270095,,125.4270095,-1.46,2,2,VSMOW,,,,32.705,2,32.717,2,  IOSCollectio,19023,,6,1,6,,,,False,False,,False
arct_carbn,2007-08-11T13:46:00,78.351,-153.4695,-1.425,,145.3,143.7202514,,143.7202514,-1.34,2,2,VSMOW,,,,33.027,2,33.024,2,  IOSCollectio,19023,,7,1,7,,,,False,False,,False
arct_carbn,2007-08-11T13:46:00,78.351,-153.4695,-1.363,,156.2,154.4976652,,154.4976652,-1.21,2,2,VSMOW,,,,33.287,2,33.272,2,  IOSCollectio,19023,,8,1,8,,,,False,False,,False
arct_carbn,2007-08-11T13:46:00,78.351,-153.4695,-1.266,,165.3,163.4948875,,163.4948875,-1.1,2,2,VSMOW,,,,33.564,2,33.527,2,  IOSCollectio,19023,,9,1,9,,,,False,False,,False
arct_carbn,2007-08-11T13:46:00,78.351,-153.4695,-1.203,,173.9,171.997393,,171.997393,-0.85,2,2,VSMOW,,,,33.844,2,33.799,2,  IOSCollectio,19023,,10,1,10,,,,False,False,,False
arct_carbn,2007-08-11T13:46:00,78.351,-153.4695,-1.111,,183.7,181.6858638,,181.6858638,-0.47,2,2,VSMOW,,,,34.079,2,34.062,2,  IOSCollectio,19023,,11,1,11,,,,False,False,,False
arct_carbn,2007-08-11T13:46:00,78.351,-153.4695,-0.032,,1016.4,1003.247432,,1003.247432,0.27,2,2,VSMOW,,,,34.874,2,34.875,2,  IOSCollectio,19023,,21,1,21,,,,False,False,,False
arct_carbn,2007-08-11T21:42:00,78.337,-154.3228,-1.08,,5.1,5.046268944,,5.046268944,-3.13,2,2,VSMOW,,,,27.476,2,27.78,2,  IOSCollectio,19024,,1,1,1,,,,False,False,,False
arct_carbn,2007-08-11T21:42:00,78.337,-154.3228,-1.15,,21.7,21.47051442,,21.47051442,-2.98,2,2,VSMOW,,,,28.918,2,,9,  IOSCollectio,19024,,2,1,2,,,,False,False,,False
arct_carbn,2007-08-11T21:42:00,78.337,-154.3228,-1.426,,43.1,42.64198697,,42.64198697,-2.69,2,2,VSMOW,,,,30.016,2,29.996,2,  IOSCollectio,19024,,3,1,3,,,,False,False,,False
arct_carbn,2007-08-11T21:42:00,78.337,-154.3228,-0.715,,62.4,61.73400035,,61.73400035,-1.92,2,2,VSMOW,,,,31.701,2,31.778,2,  IOSCollectio,19024,,4,1,4,,,,False,False,,False
arct_carbn,2007-08-11T21:42:00,78.337,-154.3228,-1.089,,76.8,75.97765491,,75.97765491,-1.7,2,2,VSMOW,,,,32.077,2,,9,  IOSCollectio,19024,,5,1,5,,,,False,False,,False
arct_carbn,2007-08-11T21:42:00,78.337,-154.3228,-1.46,,98.5,97.44017354,,97.44017354,-1.44,2,2,VSMOW,,,,32.35,2,,9,  IOSCollectio,19024,,6,1,6,,,,False,False,,False
arct_carbn,2007-08-11T21:42:00,78.337,-154.3228,-1.381,,124.9,123.5482147,,123.5482147,-1.52,2,2,VSMOW,,,,32.653,2,,9,  IOSCollectio,19024,,7,1,7,,,,False,False,,False
arct_carbn,2007-08-11T21:42:00,78.337,-154.3228,-1.42,,145,143.4236908,,143.4236908,-1.44,2,2,VSMOW,,,,32.933,2,32.919,2,  IOSCollectio,19024,,8,1,8,,,,False,False,,False
arct_carbn,2007-08-11T21:42:00,78.337,-154.3228,-1.408,,154.3,152.6191525,,152.6191525,-1.31,2,2,VSMOW,,,,33.141,2,33.111,2,  IOSCollectio,19024,,9,1,9,,,,False,False,,False
arct_carbn,2007-08-11T21:42:00,78.337,-154.3228,-1.298,,163.4,161.6164621,,161.6164621,-1.22,2,2,VSMOW,,,,33.469,2,,9,  IOSCollectio,19024,,10,1,10,,,,False,False,,False
arct_carbn,2007-08-11T21:42:00,78.337,-154.3228,-1.196,,175.8,173.8758949,,173.8758949,-0.85,2,2,VSMOW,,,,33.825,2,,9,  IOSCollectio,19024,,11,1,11,,,,False,False,,False
arct_carbn,2007-08-11T21:42:00,78.337,-154.3228,-1.086,,188.4,186.3323079,,186.3323079,-0.52,2,2,VSMOW,,,,34.088,2,34.051,2,  IOSCollectio,19024,,12,1,12,,,,False,False,,False
arct_carbn,2007-08-11T21:42:00,78.337,-154.3228,-0.416,,228.1,225.5749366,,225.5749366,-0.28,2,2,VSMOW,,,,34.442,2,34.429,2,  IOSCollectio,19024,,13,1,13,,,,False,False,,False
arct_carbn,2007-08-13T07:03:00,78.999,-150.0305,-1.003,,7.6,7.519707221,,7.519707221,-3.14,2,2,VSMOW,,,,26.631,2,26.644,2,  IOSCollectio,19025,,1,1,1,,,,False,False,,False
arct_carbn,2007-08-13T07:03:00,78.999,-150.0305,-1.082,,22.3,22.06361677,,22.06361677,-3.03,2,2,VSMOW,,,,28.352,2,28.447,2,  IOSCollectio,19025,,2,1,2,,,,False,False,,False
arct_carbn,2007-08-13T07:03:00,78.999,-150.0305,-1.113,,51.8,51.24724406,,51.24724406,-2.06,2,2,VSMOW,,,,30.821,2,31.095,2,  IOSCollectio,19025,,3,1,3,,,,False,False,,False
arct_carbn,2007-08-13T07:03:00,78.999,-150.0305,-0.979,,61.4,60.74338833,,60.74338833,-1.62,2,2,VSMOW,,,,31.641,2,31.823,2,  IOSCollectio,19025,,4,1,4,,,,False,False,,False
arct_carbn,2007-08-13T07:03:00,78.999,-150.0305,-1.513,,99.6,98.52575185,,98.52575185,-1.4,2,2,VSMOW,,,,32.345,2,32.354,2,  IOSCollectio,19025,,5,1,5,,,,False,False,,False
arct_carbn,2007-08-13T07:03:00,78.999,-150.0305,-1.4,,127.3,125.9185382,,125.9185382,-1.33,2,2,VSMOW,,,,32.69,2,32.733,2,  IOSCollectio,19025,,6,1,6,,,,False,False,,False
arct_carbn,2007-08-13T07:03:00,78.999,-150.0305,-1.394,,142.5,140.9483982,,140.9483982,-1.2,2,2,VSMOW,,,,33.015,2,33.071,2,  IOSCollectio,19025,,7,1,7,,,,False,False,,False
arct_carbn,2007-08-13T07:03:00,78.999,-150.0305,-1.37,,151.5,149.8471364,,149.8471364,-1.11,2,2,VSMOW,,,,33.27,2,33.3,2,  IOSCollectio,19025,,8,1,8,,,,False,False,,False
arct_carbn,2007-08-13T07:03:00,78.999,-150.0305,-1.279,,163.6,161.810385,,161.810385,-0.75,2,2,VSMOW,,,,33.689,2,33.76,2,  IOSCollectio,19025,,9,1,9,,,,False,False,,False
arct_carbn,2007-08-13T07:03:00,78.999,-150.0305,-1.111,,179.5,177.5296228,,177.5296228,-0.5,2,2,VSMOW,,,,34.09,2,34.095,2,  IOSCollectio,19025,,10,1,10,,,,False,False,,False
arct_carbn,2007-08-13T07:03:00,78.999,-150.0305,-0.349,,221.1,218.6509717,,218.6509717,-0.07,2,2,VSMOW,,,,34.449,2,34.452,2,  IOSCollectio,19025,,11,1,11,,,,False,False,,False
arct_carbn,2007-08-13T07:03:00,78.999,-150.0305,0.51,,609.9,602.5795528,,602.5795528,0.31,2,2,VSMOW,,,,34.858,2,34.858,2,  IOSCollectio,19025,,17,1,17,,,,False,False,,False
arct_carbn,2007-08-12T14:13:00,79.989,-150.0125,-1.169,,2.3,2.275655475,,2.275655475,-1.44,2,2,VSMOW,,,,27.468,2,,9,  IOSCollectio,19026,,2,1,2,,,,False,False,,False
arct_carbn,2007-08-12T20:27:00,79.915,-150.1533,-1.213,,6.7,6.629028106,,6.629028106,-3,2,2,VSMOW,,,,27.516,2,27.522,2,  IOSCollectio,19028,,1,1,1,,,,False,False,,False
arct_carbn,2007-08-12T20:27:00,79.915,-150.1533,-1.195,,27.6,27.30625285,,27.30625285,-3,2,2,VSMOW,,,,28.921,2,28.879,2,  IOSCollectio,19028,,2,1,2,,,,False,False,,False
arct_carbn,2007-08-12T20:27:00,79.915,-150.1533,-1.35,,38.9,38.48493151,,38.48493151,-2.81,2,2,VSMOW,,,,29.808,2,29.821,2,  IOSCollectio,19028,,3,1,3,,,,False,False,,False
arct_carbn,2007-08-12T20:27:00,79.915,-150.1533,-1.28,,53.4,52.82835605,,52.82835605,-1.98,2,2,VSMOW,,,,31.087,2,31.127,2,  IOSCollectio,19028,,4,1,4,,,,False,False,,False
arct_carbn,2007-08-12T20:27:00,79.915,-150.1533,-1.55,,94.7,93.67686014,,93.67686014,-1.29,2,2,VSMOW,,,,32.34,2,32.35,2,  IOSCollectio,19028,,5,1,5,,,,False,False,,False
arct_carbn,2007-08-12T20:27:00,79.915,-150.1533,-1.429,,119.7,118.3995865,,118.3995865,-1.32,2,2,VSMOW,,,,32.643,2,32.649,2,  IOSCollectio,19028,,6,1,6,,,,False,False,,False
arct_carbn,2007-08-12T20:27:00,79.915,-150.1533,-1.387,,135.4,133.9239291,,133.9239291,-1.35,2,2,VSMOW,,,,32.963,2,33,2,  IOSCollectio,19028,,7,1,7,,,,False,False,,False
arct_carbn,2007-08-12T20:27:00,79.915,-150.1533,-1.381,,143.3,141.7350949,,141.7350949,-1.22,2,2,VSMOW,,,,33.176,2,33.211,2,  IOSCollectio,19028,,8,1,8,,,,False,False,,False
arct_carbn,2007-08-12T20:27:00,79.915,-150.1533,-1.313,,156.9,155.1814658,,155.1814658,-0.86,2,2,VSMOW,,,,33.681,2,33.694,2,  IOSCollectio,19028,,9,1,9,,,,False,False,,False
arct_carbn,2007-08-12T20:27:00,79.915,-150.1533,-1.309,,175.1,173.1744902,,173.1744902,-0.39,2,2,VSMOW,,,,34.041,2,34.051,2,  IOSCollectio,19028,,10,1,10,,,,False,False,,False
arct_carbn,2007-08-12T20:27:00,79.915,-150.1533,-0.477,,224,221.5105479,,221.5105479,0.11,2,2,VSMOW,,,,34.418,2,34.438,2,  IOSCollectio,19028,,11,1,11,,,,False,False,,False
arct_carbn,2007-08-12T20:27:00,79.915,-150.1533,0.153,,813.8,803.6148635,,803.6148635,0.27,2,2,VSMOW,,,,34.867,2,34.868,2,  IOSCollectio,19028,,18,1,18,,,,False,False,,False
arct_carbn,2007-08-14T08:05:00,77.713,-146.8232,-0.913,,6.8,6.728488377,,6.728488377,-3.6,2,2,VSMOW,,,,25.168,2,25.526,2,  IOSCollectio,19030,,1,1,1,,,,False,False,,False
arct_carbn,2007-08-14T08:05:00,77.713,-146.8232,-0.881,,22.3,22.06465373,,22.06465373,-3.6,2,2,VSMOW,,,,27.645,2,27.582,2,  IOSCollectio,19030,,2,1,2,,,,False,False,,False
arct_carbn,2007-08-14T08:05:00,77.713,-146.8232,-0.679,,39.5,39.08149976,,39.08149976,-2.75,2,2,VSMOW,,,,29.819,2,29.708,2,  IOSCollectio,19030,,3,1,3,,,,False,False,,False
arct_carbn,2007-08-14T08:05:00,77.713,-146.8232,0.215,,52.5,51.94212729,,51.94212729,-2,2,2,VSMOW,,,,31.329,2,31.309,2,  IOSCollectio,19030,,4,1,4,,,,False,False,,False
arct_carbn,2007-08-14T08:05:00,77.713,-146.8232,-1.253,,100,98.92599085,,98.92599085,-1.59,2,2,VSMOW,,,,32.38,2,32.383,2,  IOSCollectio,19030,,5,1,5,,,,False,False,,False
